file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth,commit_sha,commit_idx,refactoring_idx,description,has_left_locations,has_right_locations
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,66,"Remove Parameter target : Class<?> in method package abstract canRead(source Class<?>, target Class<?>) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,67,Rename Method package abstract isExported(source Class<?>) : boolean renamed to package abstract toCodegenLoader(classLoader ClassLoader) : ClassLoader in class org.mockito.internal.creation.bytebuddy.ModuleHandler,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Return Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,68,Change Return Type boolean to ClassLoader in method package abstract toCodegenLoader(classLoader ClassLoader) : ClassLoader from class org.mockito.internal.creation.bytebuddy.ModuleHandler,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,69,Rename Parameter source : Class<?> to classLoader : ClassLoader in method package abstract toCodegenLoader(classLoader ClassLoader) : ClassLoader from class org.mockito.internal.creation.bytebuddy.ModuleHandler,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Parameter Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,70,Change Parameter Type source : Class<?> to classLoader : ClassLoader in method package abstract toCodegenLoader(classLoader ClassLoader) : ClassLoader from class org.mockito.internal.creation.bytebuddy.ModuleHandler,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Move And Inline Method,4,1,1,d000e630775cfa45752eeb491a197283e7370621,54,71,"Move And Inline Method package injectionBase(classLoader ClassLoader, tyoeName String) : Class<?> moved from class org.mockito.internal.creation.bytebuddy.ModuleHandler.NoModuleSystemFound to class org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator & inlined to public mockClass(features MockFeatures<T>) : Class<? extends T>",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,12,1,1,d000e630775cfa45752eeb491a197283e7370621,54,72,"Rename Method package isOpened(source Class<?>, target Class<?>) : boolean renamed to package canOpen(type Class<?>) : boolean in class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,73,Rename Parameter source : Class<?> to type : Class<?> in method package canOpen(type Class<?>) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,74,"Remove Parameter target : Class<?> in method package isOpened(source Class<?>, target Class<?>) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,11,1,1,d000e630775cfa45752eeb491a197283e7370621,54,75,Rename Method package isExported(source Class<?>) : boolean renamed to package toCodegenLoader(classLoader ClassLoader) : ClassLoader in class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Return Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,76,Change Return Type boolean to ClassLoader in method package toCodegenLoader(classLoader ClassLoader) : ClassLoader from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,77,Rename Parameter source : Class<?> to classLoader : ClassLoader in method package toCodegenLoader(classLoader ClassLoader) : ClassLoader from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Parameter Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,78,Change Parameter Type source : Class<?> to classLoader : ClassLoader in method package toCodegenLoader(classLoader ClassLoader) : ClassLoader from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/test/java/org/mockito/internal/creation/bytebuddy/InlineDelegateByteBuddyMockMakerTest.java,Remove Thrown Exception Type,1,1,1,c81be5deedfd966bd17c9619769a34c74d9779e6,57,0,Remove Thrown Exception Type Exception in method public testMockDispatcherIsRelocated() : void from class org.mockito.internal.creation.bytebuddy.InlineDelegateByteBuddyMockMakerTest,True,True
mockito-core/src/main/java/org/mockito/internal/stubbing/InvocationContainerImpl.java,Extract Variable,1,1,1,6e53f34a3f54d2b7dc23595566b9331a94b57263,83,0,Extract Variable matcher : StubbedInvocationMatcher in method package answerTo(invocation Invocation) : Object from class org.mockito.internal.stubbing.InvocationContainerImpl,True,True
mockito-core/src/test/java/org/mockitoutil/ClassLoaders.java,Move Source Folder,513,1,1,1193be78bb3e82136ac8c2c94f744337f39c57c7,90,0,Move Source Folder mockito-core/src/test to mockito-core/src/testFixtures,True,True
mockito-core/src/test/java/org/mockitoutil/SimplePerRealmReloadingClassLoader.java,Rename Method,4,1,1,1193be78bb3e82136ac8c2c94f744337f39c57c7,90,1,Rename Method private obtainClassPath() : URL renamed to private obtainThisClassPath() : URL in class org.mockitoutil.SimplePerRealmReloadingClassLoader,True,True
