refactoring_type,file_path,method_name,class_name,lines_changed
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multimap/LinkedHashSetValuedLinkedHashMapTest.java,testSetValuedMapEqualsHashCodeContract,LinkedHashSetValuedLinkedHashMapTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multimap/UnmodifiableMultiValuedMapTest.java,testClearException,UnmodifiableMultiValuedMapTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multimap/UnmodifiableMultiValuedMapTest.java,testDecorateFactory,UnmodifiableMultiValuedMapTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multimap/UnmodifiableMultiValuedMapTest.java,testDecoratorFactoryNullMap,UnmodifiableMultiValuedMapTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multimap/UnmodifiableMultiValuedMapTest.java,testPutAllException,UnmodifiableMultiValuedMapTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multimap/UnmodifiableMultiValuedMapTest.java,testRemoveException,UnmodifiableMultiValuedMapTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multimap/UnmodifiableMultiValuedMapTest.java,testRemoveMappingException,UnmodifiableMultiValuedMapTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multimap/UnmodifiableMultiValuedMapTest.java,testUnmodifiable,UnmodifiableMultiValuedMapTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multiset/AbstractMultiSetTest.java,testEmptyMultiSetCompatibility,AbstractMultiSetTest,28
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multiset/AbstractMultiSetTest.java,testFullMultiSetCompatibility,AbstractMultiSetTest,28
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multiset/UnmodifiableMultiSetTest.java,testAdd,UnmodifiableMultiSetTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multiset/UnmodifiableMultiSetTest.java,testDecorateFactory,UnmodifiableMultiSetTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multiset/UnmodifiableMultiSetTest.java,testEntrySet,UnmodifiableMultiSetTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multiset/UnmodifiableMultiSetTest.java,testRemove,UnmodifiableMultiSetTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multiset/UnmodifiableMultiSetTest.java,testSetCount,UnmodifiableMultiSetTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/multiset/UnmodifiableMultiSetTest.java,testUnmodifiable,UnmodifiableMultiSetTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/AbstractPropertiesFactoryTest.java,testInstance,AbstractPropertiesFactoryTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testClear,EmptyPropertiesTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testClone,EmptyPropertiesTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testCompute,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testComputeIfAbsent,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testComputeIfPresent,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testContains,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testContainsKey,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testContainsValue,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testElements,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testEntrySet,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testEquals,EmptyPropertiesTest,22
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testForEach,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testGet,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testGetOrDefault,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testGetProperty,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testGetPropertyDefault,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testHashCode,EmptyPropertiesTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testIsEmpty,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testKeys,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testKeySet,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testListToPrintStream,EmptyPropertiesTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testListToPrintWriter,EmptyPropertiesTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testLoadFromXML,EmptyPropertiesTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testLoadInputStream,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testLoadReader,EmptyPropertiesTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testMerge,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testPropertyName,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testPut,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testPutAll,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testPutIfAbsent,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testRehash,EmptyPropertiesTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testRemove,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testRemoveKey,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testReplace,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testReplaceAll,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testReplaceOldValue,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testSave,EmptyPropertiesTest,56
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testSetProperty,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testSize,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testStoreToOutputStream,EmptyPropertiesTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testStoreToPrintWriter,EmptyPropertiesTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testStoreToXMLOutputStream,EmptyPropertiesTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testStoreToXMLOutputStreamWithEncoding,EmptyPropertiesTest,44
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testStringPropertyName,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testToString,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java,testValues,EmptyPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testCompute,OrderedPropertiesTest,38
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testComputeIfAbsent,OrderedPropertiesTest,38
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testEntrySet,OrderedPropertiesTest,30
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testForEach,OrderedPropertiesTest,30
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testKeys,OrderedPropertiesTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testLoadOrderedKeys,OrderedPropertiesTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testLoadOrderedKeysReverse,OrderedPropertiesTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testMerge,OrderedPropertiesTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testPut,OrderedPropertiesTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testPutAll,OrderedPropertiesTest,38
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testPutIfAbsent,OrderedPropertiesTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testRemoveKey,OrderedPropertiesTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testRemoveKeyValue,OrderedPropertiesTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java,testToString,OrderedPropertiesTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/SortedPropertiesTest.java,testEntrySet,SortedPropertiesTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/properties/SortedPropertiesTest.java,testKeys,SortedPropertiesTest,22
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/AbstractQueueTest.java,testQueueElement,AbstractQueueTest,74
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/AbstractQueueTest.java,testQueueOffer,AbstractQueueTest,64
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/AbstractQueueTest.java,testQueuePeek,AbstractQueueTest,70
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/AbstractQueueTest.java,testQueuePoll,AbstractQueueTest,54
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/AbstractQueueTest.java,testQueueRemove,AbstractQueueTest,54
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/CircularFifoQueueTest.java,testAddNull,CircularFifoQueueTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/CircularFifoQueueTest.java,testCircularFifoQueueRemove,CircularFifoQueueTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/CircularFifoQueueTest.java,testConstructorException1,CircularFifoQueueTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/CircularFifoQueueTest.java,testConstructorException2,CircularFifoQueueTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/CircularFifoQueueTest.java,testConstructorException3,CircularFifoQueueTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/CircularFifoQueueTest.java,testDefaultSizeAndGetError1,CircularFifoQueueTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/CircularFifoQueueTest.java,testDefaultSizeAndGetError2,CircularFifoQueueTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/CircularFifoQueueTest.java,testGetIndex,CircularFifoQueueTest,36
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/TransformedQueueTest.java,testTransformedQueue,TransformedQueueTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/TransformedQueueTest.java,testTransformedQueue_decorateTransform,TransformedQueueTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/UnmodifiableQueueTest.java,testDecorateFactory,UnmodifiableQueueTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/UnmodifiableQueueTest.java,testOffer,UnmodifiableQueueTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/UnmodifiableQueueTest.java,testPoll,UnmodifiableQueueTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/queue/UnmodifiableQueueTest.java,testUnmodifiable,UnmodifiableQueueTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/sequence/SequencesComparatorTest.java,testExecution,SequencesComparatorTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/sequence/SequencesComparatorTest.java,testLength,SequencesComparatorTest,18
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/sequence/SequencesComparatorTest.java,testMinimal,SequencesComparatorTest,96
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/sequence/SequencesComparatorTest.java,testShadok,SequencesComparatorTest,78
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/AbstractSetTest.java,testSetHashCode,AbstractSetTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/ListOrderedSetTest.java,testDecorator,ListOrderedSetTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/PredicatedNavigableSetTest.java,testComparator,PredicatedNavigableSetTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/PredicatedNavigableSetTest.java,testGetSet,PredicatedNavigableSetTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/PredicatedSetTest.java,testGetSet,PredicatedSetTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/PredicatedSortedSetTest.java,testComparator,PredicatedSortedSetTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/PredicatedSortedSetTest.java,testGetSet,PredicatedSortedSetTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/TransformedNavigableSetTest.java,testTransformedSet_decorateTransform,TransformedNavigableSetTest,28
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/TransformedSetTest.java,testTransformedSet_decorateTransform,TransformedSetTest,30
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/TransformedSortedSetTest.java,testTransformedSet_decorateTransform,TransformedSortedSetTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/UnmodifiableNavigableSetTest.java,testComparator,UnmodifiableNavigableSetTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/UnmodifiableNavigableSetTest.java,testDecorateFactory,UnmodifiableNavigableSetTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/UnmodifiableSetTest.java,testDecorateFactory,UnmodifiableSetTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/UnmodifiableSetTest.java,testUnmodifiable,UnmodifiableSetTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/UnmodifiableSortedSetTest.java,testComparator,UnmodifiableSortedSetTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/set/UnmodifiableSortedSetTest.java,testDecorateFactory,UnmodifiableSortedSetTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/splitmap/TransformedSplitMapTest.java,testEmptyMap,TransformedSplitMapTest,30
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/splitmap/TransformedSplitMapTest.java,testFullMap,TransformedSplitMapTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/splitmap/TransformedSplitMapTest.java,testMapIterator,TransformedSplitMapTest,32
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/splitmap/TransformedSplitMapTest.java,testTransformedMap,TransformedSplitMapTest,84
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/trie/PatriciaTrieTest.java,testPrefixMap,PatriciaTrieTest,456
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/trie/PatriciaTrieTest.java,testPrefixMapClear,PatriciaTrieTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/trie/PatriciaTrieTest.java,testPrefixMapClearNothing,PatriciaTrieTest,28
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/trie/PatriciaTrieTest.java,testPrefixMapClearUsingRemove,PatriciaTrieTest,46
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/trie/PatriciaTrieTest.java,testPrefixMapRemoval,PatriciaTrieTest,86
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/trie/PatriciaTrieTest.java,testPrefixMapSizes,PatriciaTrieTest,40
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/trie/PatriciaTrieTest.java,testPrefixMapSizes2,PatriciaTrieTest,40
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/trie/UnmodifiableTrieTest.java,testDecorateFactory,UnmodifiableTrieTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/trie/UnmodifiableTrieTest.java,testUnmodifiable,UnmodifiableTrieTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/AbstractArrayListTest.java,testSearch,AbstractArrayListTest,18
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/AbstractLinkedListTest.java,testLinkedListAddFirst,AbstractLinkedListTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/AbstractLinkedListTest.java,testLinkedListAddLast,AbstractLinkedListTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/AbstractTreeMapTest.java,testSearch,AbstractTreeMapTest,22
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/ArrayStackTest.java,testPushPeekPop,ArrayStackTest,56
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/ClosureUtilsTest.java,testChainedClosure,ClosureUtilsTest,74
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/ClosureUtilsTest.java,testSwitchClosure,ClosureUtilsTest,144
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java,testMatchesAll,CollectionUtilsTest,30
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java,testSynchronizedCollection,CollectionUtilsTest,18
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java,testUnmodifiableCollection,CollectionUtilsTest,18
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java,testEmptyMapIterator,IteratorUtilsTest,48
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java,testEmptyOrderedIterator,IteratorUtilsTest,44
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java,testEmptyOrderedMapIterator,IteratorUtilsTest,50
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/ListUtilsTest.java,testLongestCommonSubsequence,ListUtilsTest,56
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/ListUtilsTest.java,testPartition,ListUtilsTest,48
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/ListUtilsTest.java,testSelect,ListUtilsTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/ListUtilsTest.java,testSelectRejected,ListUtilsTest,38
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/MultiMapUtilsTest.java,testEmptyUnmodifiableMultiValuedMap,MultiMapUtilsTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java,testAllPredicate,PredicateUtilsTest,74
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java,testAllPredicateEx2,PredicateUtilsTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java,testAnyPredicate,PredicateUtilsTest,76
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java,testAnyPredicateEx2,PredicateUtilsTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java,testNonePredicate,PredicateUtilsTest,74
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java,testNonePredicateEx2,PredicateUtilsTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java,testNonePredicateEx3,PredicateUtilsTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java,testOnePredicate,PredicateUtilsTest,78
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java,testOnePredicateEx2,PredicateUtilsTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java,testOnePredicateEx5,PredicateUtilsTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/SplitMapUtilsTest.java,testWritableMap,SplitMapUtilsTest,76
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/TransformerUtilsTest.java,testChainedTransformer,TransformerUtilsTest,56
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/TransformerUtilsTest.java,testMapTransformer,TransformerUtilsTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/TransformerUtilsTest.java,testSwitchTransformer,TransformerUtilsTest,92
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagAdd,AbstractBagTest,36
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagContains,AbstractBagTest,48
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagContainsAll,AbstractBagTest,108
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagEquals,AbstractBagTest,48
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagEqualsHashBag,AbstractBagTest,48
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagEqualsSelf,AbstractBagTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagHashCode,AbstractBagTest,62
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagIterator,AbstractBagTest,62
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagIteratorFail,AbstractBagTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagIteratorFailDoubleRemove,AbstractBagTest,50
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagIteratorFailNoMore,AbstractBagTest,36
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagIteratorRemoveProtectsInvariants,AbstractBagTest,52
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagRemove,AbstractBagTest,48
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagRemoveAll,AbstractBagTest,44
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagRetainAll,AbstractBagTest,40
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagSize,AbstractBagTest,50
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagToArray,AbstractBagTest,52
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java,testBagToArrayPopulate,AbstractBagTest,52
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/PredicatedBagTest.java,testIllegalAdd,PredicatedBagTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/PredicatedBagTest.java,testIllegalDecorate,PredicatedBagTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/PredicatedBagTest.java,testLegalAddRemove,PredicatedBagTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/PredicatedSortedBagTest.java,testSortOrder,PredicatedSortedBagTest,30
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/TransformedBagTest.java,testTransformedBag,TransformedBagTest,36
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/TransformedBagTest.java,testTransformedBag_decorateTransform,TransformedBagTest,38
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bag/TransformedSortedBagTest.java,testTransformedBag,TransformedSortedBagTest,30
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bidimap/AbstractBidiMapTest.java,testBidiPut,AbstractBidiMapTest,72
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractHasherTest.java,testHashing,AbstractHasherTest,54
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bloomfilter/DefaultIndexExtractorTest.java,testEntries,DefaultIndexExtractorTest,32
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bloomfilter/LayerManagerTest.java,testAdvanceOnCount,LayerManagerTest,22
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bloomfilter/LayerManagerTest.java,testOnMaxSize,LayerManagerTest,36
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bloomfilter/ShapeTest.java,testEqualsAndHashCode,ShapeTest,54
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/bloomfilter/WrappedBloomFilterTest.java,testCharacteristics,WrappedBloomFilterTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testAddAllMutator,CompositeCollectionTest,76
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testAddAllToCollection,CompositeCollectionTest,22
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testAddMutator,CompositeCollectionTest,74
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testClear,CompositeCollectionTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testContainsAll,CompositeCollectionTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testIsEmpty,CompositeCollectionTest,22
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testIterator,CompositeCollectionTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testMultipleCollectionsSize,CompositeCollectionTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testRemove,CompositeCollectionTest,26
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testRemoveAll,CompositeCollectionTest,38
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,testRemoveComposited,CompositeCollectionTest,24
