file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth
spring-aop/src/main/java/org/springframework/aop/framework/autoproxy/AbstractAutoProxyCreator.java,Change Return Type,1,1,1
spring-test/src/main/java/org/springframework/test/context/MergedContextConfiguration.java,Remove Parameter Annotation,1,1,1
spring-core/src/main/java/org/springframework/util/ObjectUtils.java,Change Parameter Type,1,1,1
spring-context/src/main/java/org/springframework/context/event/ApplicationListenerMethodAdapter.java,Add Variable Annotation,1,1,1
spring-aop/src/main/java/org/springframework/aop/aspectj/annotation/AbstractAspectJAdvisorFactory.java,Change Return Type,1,1,1
spring-jdbc/src/main/java/org/springframework/jdbc/support/lob/DefaultLobHandler.java,Remove Parameter Annotation,1,1,1
spring-expression/src/main/java/org/springframework/expression/Expression.java,Remove Method Annotation,1,1,1
spring-context/src/main/java/org/springframework/context/support/MessageSourceSupport.java,Remove Parameter Annotation,1,1,1
spring-web/src/main/java/org/springframework/web/client/RestTemplate.java,Remove Method Annotation,1,1,1
spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/condition/ConsumesRequestCondition.java,Remove Parameter Annotation,1,1,1
spring-test/src/main/java/org/springframework/test/web/servlet/request/AbstractMockHttpServletRequestBuilder.java,Remove Attribute Annotation,1,1,1
spring-beans/src/main/java/org/springframework/beans/factory/support/DisposableBeanAdapter.java,Change Attribute Type,1,1,1
spring-webmvc/src/main/java/org/springframework/web/servlet/support/WebContentGenerator.java,Change Attribute Type,1,1,1
spring-core-test/src/main/java/org/springframework/core/test/tools/DynamicClassFileObject.java,Change Attribute Type,1,1,1
spring-web/src/testFixtures/java/org/springframework/web/testfixture/servlet/MockMultipartFile.java,Remove Method Annotation,1,1,1
spring-web/src/main/java/org/springframework/web/cors/UrlBasedCorsConfigurationSource.java,Add Method Annotation,11,1,1
spring-core/src/main/java/org/springframework/aot/hint/MemberCategory.java,Add Attribute Annotation,5,1,1
spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/CacheResultInterceptor.java,Change Return Type,1,1,1
spring-web/src/main/java/org/springframework/http/server/reactive/ServletServerHttpRequest.java,Change Return Type,1,1,1
spring-web/src/main/java/org/springframework/web/client/DefaultResponseErrorHandler.java,Add Method Annotation,20,1,1
