file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/isolation/PluginDesc.java,Change Method Access Modifier,4,1,1
streams/test-utils/src/test/java/org/apache/kafka/streams/MockProcessorContextTest.java,Change Variable Type,1,1,1
tools/src/main/java/org/apache/kafka/tools/consumer/group/MemberAssignmentState.java,Add Parameter,10,1,1
clients/src/test/java/org/apache/kafka/common/utils/LogCaptureAppender.java,Change Method Access Modifier,6,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/StoreSerdeInitializerTest.java,Change Variable Type,1,1,1
streams/src/test/java/org/apache/kafka/streams/kstream/internals/suppress/KTableSuppressProcessorMetricsTest.java,Change Variable Type,2,1,1
streams/src/main/java/org/apache/kafka/streams/state/internals/ChangeLoggingKeyValueBytesStore.java,Rename Parameter,1,1,1
raft/src/main/java/org/apache/kafka/raft/UnattachedState.java,Rename Parameter,1,1,1
group-coordinator/src/main/java/org/apache/kafka/coordinator/group/GroupConfig.java,Change Return Type,1,1,1
core/src/test/java/kafka/test/api/ShareConsumerTest.java,Rename Variable,1,1,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/InternalTopologyBuilder.java,Add Method Annotation,26,1,1
metadata/src/main/java/org/apache/kafka/controller/ActivationRecordsGenerator.java,Remove Parameter,1,1,1
connect/runtime/src/test/java/org/apache/kafka/connect/runtime/standalone/StandaloneHerderTest.java,Add Method Annotation,44,1,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/GlobalStateManager.java,Change Parameter Type,1,1,1
clients/src/main/java/org/apache/kafka/clients/consumer/internals/events/ApplicationEventHandler.java,Add Parameter,18,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/isolation/Plugins.java,Extract Method,42,1,1
streams/src/main/java/org/apache/kafka/streams/state/internals/LogicalKeyValueSegments.java,Change Parameter Type,1,1,1
clients/src/test/java/org/apache/kafka/clients/consumer/internals/AbstractCoordinatorTest.java,Remove Method Annotation,1,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/KTableKTableJoinNode.java,Remove Parameter,1,1,1
streams/src/main/java/org/apache/kafka/streams/state/internals/RocksDBSessionStore.java,Rename Parameter,1,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/AbstractHerder.java,Add Parameter,103,1,1
share-coordinator/src/main/java/org/apache/kafka/coordinator/share/ShareCoordinatorService.java,Rename Variable,1,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/cli/ConnectStandalone.java,Replace Generic With Diamond,1,1,1
streams/test-utils/src/test/java/org/apache/kafka/streams/MockProcessorContextTest.java,Rename Variable,6,1,1
streams/test-utils/src/test/java/org/apache/kafka/streams/test/wordcount/WindowedWordCountProcessorTest.java,Change Return Type,1,1,1
raft/src/test/java/org/apache/kafka/raft/KafkaRaftClientSnapshotTest.java,Assert Throws,1,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/AbstractHerder.java,Inline Method,16,1,1
clients/src/main/java/org/apache/kafka/clients/admin/MemberDescription.java,Add Method Annotation,16,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/isolation/Plugins.java,Change Variable Type,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/MeteredVersionedKeyValueStoreTest.java,Rename Variable,1,1,1
tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,Remove Parameter,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/RocksDBStoreTest.java,Change Variable Type,1,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/foreignkeyjoin/SubscriptionReceiveProcessorSupplier.java,Change Attribute Type,1,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/KTableKTableJoinNode.java,Change Attribute Type,1,1,1
streams/test-utils/src/test/java/org/apache/kafka/streams/test/MockProcessorContextAPITest.java,Replace Generic With Diamond,15,1,1
streams/src/test/java/org/apache/kafka/streams/processor/internals/ProcessorTopologyTest.java,Replace Generic With Diamond,11,1,1
clients/src/test/java/org/apache/kafka/common/requests/RequestResponseTest.java,Inline Variable,1,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/AbstractHerder.java,Parameterize Variable,1,1,1
clients/src/main/java/org/apache/kafka/clients/admin/Admin.java,Remove Variable Annotation,1,1,1
streams/test-utils/src/test/java/org/apache/kafka/streams/test/wordcount/WindowedWordCountProcessorTest.java,Change Variable Type,1,1,1
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerHeartbeatRequestManagerTest.java,Add Parameter,16,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/Suppressed.java,Change Return Type,1,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/suppress/TimeDefinitions.java,Change Method Access Modifier,4,1,1
core/src/test/java/kafka/test/api/ShareConsumerTest.java,Inline Variable,1,1,1
share-coordinator/src/main/java/org/apache/kafka/coordinator/share/ShareCoordinatorService.java,Add Parameter,12,1,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/GlobalStateManagerImpl.java,Change Parameter Type,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/RocksDBVersionedStoreTest.java,Change Attribute Type,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/CachingInMemorySessionStoreTest.java,Add Method Annotation,4,1,1
clients/src/test/java/org/apache/kafka/common/requests/RequestResponseTest.java,Add Parameter,12,1,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/InternalTopologyBuilder.java,Change Parameter Type,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/TimeOrderedWindowStoreTest.java,Add Method Annotation,6,1,1
trogdor/src/main/java/org/apache/kafka/trogdor/rest/JsonRestServer.java,Change Variable Type,1,1,1
streams/src/test/java/org/apache/kafka/streams/kstream/internals/suppress/KTableSuppressProcessorTest.java,Change Variable Type,1,1,1
raft/src/main/java/org/apache/kafka/raft/ResignedState.java,Rename Parameter,1,1,1
