refactoring_type,file_path,method_name,class_name,lines_changed,commit_sha
Extract Variable,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/Security.java,public,Security,3,63258f49bfc4a9895f40fac8da7ae676a1840aeb
Rename Attribute,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/Security.java,,Security,2,63258f49bfc4a9895f40fac8da7ae676a1840aeb
Change Attribute Type,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/Security.java,,Security,2,63258f49bfc4a9895f40fac8da7ae676a1840aeb
Move Method,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/Security.java,,Security,50,63258f49bfc4a9895f40fac8da7ae676a1840aeb
Move Method,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/Security.java,,Security,6,63258f49bfc4a9895f40fac8da7ae676a1840aeb
Move Method,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/Security.java,,Security,41,63258f49bfc4a9895f40fac8da7ae676a1840aeb
Move Attribute,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/Security.java,,Security,2,63258f49bfc4a9895f40fac8da7ae676a1840aeb
Move Attribute,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/Security.java,,Security,2,63258f49bfc4a9895f40fac8da7ae676a1840aeb
Change Attribute Type,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/Security.java,,Security,2,63258f49bfc4a9895f40fac8da7ae676a1840aeb
Move Attribute,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/Security.java,,Security,2,63258f49bfc4a9895f40fac8da7ae676a1840aeb
Extract Class,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/Security.java,,Security,4341,63258f49bfc4a9895f40fac8da7ae676a1840aeb
Add Parameter,x-pack/plugin/security/src/test/java/org/elasticsearch/xpack/security/authz/store/CompositeRolesStoreTests.java,private,CompositeRolesStoreTests,189,8d3634ab97a55bf6ecd2e557748c205a3650df39
Remove Attribute Annotation,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/authz/store/CompositeRolesStore.java,,CompositeRolesStore,3,8d3634ab97a55bf6ecd2e557748c205a3650df39
Add Parameter,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/authz/store/CompositeRolesStore.java,public,CompositeRolesStore,162,8d3634ab97a55bf6ecd2e557748c205a3650df39
Change Parameter Type,test/framework/src/main/java/org/elasticsearch/cluster/project/TestProjectResolvers.java,public,TestProjectResolvers,4,8d3634ab97a55bf6ecd2e557748c205a3650df39
Change Parameter Type,test/framework/src/main/java/org/elasticsearch/cluster/project/TestProjectResolvers.java,private,TestProjectResolvers,4,8d3634ab97a55bf6ecd2e557748c205a3650df39
Rename Parameter,test/framework/src/main/java/org/elasticsearch/cluster/project/TestProjectResolvers.java,private,TestProjectResolvers,4,8d3634ab97a55bf6ecd2e557748c205a3650df39
Encapsulate Attribute,server/src/main/java/org/elasticsearch/cluster/project/ProjectStateRegistry.java,,ProjectStateRegistry,5,9bab4d145dfb9797abac3bc175f33df5da3edc08
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/action/TransportExecuteSnapshotLifecycleAction.java,public,TransportExecuteSnapshotLifecycleAction,47,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleTask.java,public,SnapshotLifecycleTask,17,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleTask.java,public,SnapshotLifecycleTask,209,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleTask.java,package,SnapshotLifecycleTask,27,434d6d915b84cea54f3b8fb4d50bf227737686de
Remove Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleTask.java,package,SnapshotLifecycleTask,27,434d6d915b84cea54f3b8fb4d50bf227737686de
Change Variable Type,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleTask.java,public,SnapshotLifecycleTask,16,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleTask.java,private,SnapshotLifecycleTask,29,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleTask.java,package,SnapshotLifecycleTask,13,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleTask.java,package,SnapshotLifecycleTask,7,434d6d915b84cea54f3b8fb4d50bf227737686de
Change Variable Type,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,public,SnapshotLifecycleService,30,434d6d915b84cea54f3b8fb4d50bf227737686de
Remove Variable Modifier,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,public,SnapshotLifecycleService,72,434d6d915b84cea54f3b8fb4d50bf227737686de
Rename Variable,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,public,SnapshotLifecycleService,30,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Method Annotation,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,public,SnapshotLifecycleService,71,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Method Annotation,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,package,SnapshotLifecycleService,16,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Method Annotation,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,public,SnapshotLifecycleService,20,434d6d915b84cea54f3b8fb4d50bf227737686de
Change Parameter Type,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,package,SnapshotLifecycleService,4,434d6d915b84cea54f3b8fb4d50bf227737686de
Rename Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,package,SnapshotLifecycleService,4,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,private,SnapshotLifecycleService,19,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,private,SnapshotLifecycleService,19,434d6d915b84cea54f3b8fb4d50bf227737686de
Remove Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,public,SnapshotLifecycleService,19,434d6d915b84cea54f3b8fb4d50bf227737686de
Change Method Access Modifier,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,private,SnapshotLifecycleService,18,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,private,SnapshotLifecycleService,32,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,private,SnapshotLifecycleService,32,434d6d915b84cea54f3b8fb4d50bf227737686de
Remove Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,public,SnapshotLifecycleService,32,434d6d915b84cea54f3b8fb4d50bf227737686de
Change Method Access Modifier,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,private,SnapshotLifecycleService,31,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,package,SnapshotLifecycleService,91,434d6d915b84cea54f3b8fb4d50bf227737686de
Change Method Access Modifier,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,package,SnapshotLifecycleService,90,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,private,SnapshotLifecycleService,17,434d6d915b84cea54f3b8fb4d50bf227737686de
Change Method Access Modifier,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,private,SnapshotLifecycleService,16,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,private,SnapshotLifecycleService,17,434d6d915b84cea54f3b8fb4d50bf227737686de
Change Method Access Modifier,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,private,SnapshotLifecycleService,16,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/test/java/org/elasticsearch/xpack/slm/SnapshotLifecycleTaskTests.java,private,SnapshotLifecycleTaskTests,68,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/test/java/org/elasticsearch/xpack/slm/SnapshotLifecycleTaskTests.java,private,SnapshotLifecycleTaskTests,42,434d6d915b84cea54f3b8fb4d50bf227737686de
Move Attribute,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,,SnapshotLifecycleService,2,434d6d915b84cea54f3b8fb4d50bf227737686de
Change Attribute Access Modifier,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,,SnapshotLifecycleService,2,434d6d915b84cea54f3b8fb4d50bf227737686de
Move Attribute,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,,SnapshotLifecycleService,2,434d6d915b84cea54f3b8fb4d50bf227737686de
Change Attribute Access Modifier,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,,SnapshotLifecycleService,2,434d6d915b84cea54f3b8fb4d50bf227737686de
Move Attribute,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,,SnapshotLifecycleService,2,434d6d915b84cea54f3b8fb4d50bf227737686de
Change Attribute Access Modifier,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,,SnapshotLifecycleService,2,434d6d915b84cea54f3b8fb4d50bf227737686de
Move Attribute,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,,SnapshotLifecycleService,2,434d6d915b84cea54f3b8fb4d50bf227737686de
Change Attribute Access Modifier,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,,SnapshotLifecycleService,2,434d6d915b84cea54f3b8fb4d50bf227737686de
Extract Class,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,,SnapshotLifecycleService,522,434d6d915b84cea54f3b8fb4d50bf227737686de
Add Parameter,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleService.java,package,SnapshotLifecycleService,8,434d6d915b84cea54f3b8fb4d50bf227737686de
Remove Parameter,x-pack/plugin/logsdb/src/main/java/org/elasticsearch/xpack/logsdb/patternedtext/PatternedTextFieldMapper.java,public,PatternedTextFieldMapper,30,83faed6542687b91a3b853b5f4abd54dad07af54
Add Parameter,server/src/main/java/org/elasticsearch/snapshots/RestoreService.java,public,RestoreService,69,dc3ee4459ea419a1f76006cd61ea453e08cf915d
Add Parameter,qa/vector/src/main/java/org/elasticsearch/test/knn/KnnIndexer.java,package,KnnIndexer,41,e488f7cdcb313f0991d6dfce32733a449ac791cf
Add Class Annotation,server/src/main/java/org/elasticsearch/rest/action/admin/cluster/RestRemoteClusterInfoAction.java,,RestRemoteClusterInfoAction,46,c10044432474aa83f834310058cd4a96ca8efa88
Rename Method,test/framework/src/test/java/org/elasticsearch/entitlement/runtime/policy/TestPolicyManagerTests.java,,TestPolicyManagerTests,26,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,modules/repository-azure/src/internalClusterTest/java/org/elasticsearch/repositories/azure/AzureBlobStoreRepositoryTests.java,,AzureBlobStoreRepositoryTests,758,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,modules/repository-azure/src/internalClusterTest/java/org/elasticsearch/repositories/azure/AzureRepositoryMissingCredentialsIT.java,,AzureRepositoryMissingCredentialsIT,70,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,server/src/internalClusterTest/java/org/elasticsearch/action/admin/ReloadSecureSettingsIT.java,,ReloadSecureSettingsIT,906,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,server/src/internalClusterTest/java/org/elasticsearch/action/admin/cluster/tasks/PendingTasksBlocksIT.java,,PendingTasksBlocksIT,136,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,server/src/internalClusterTest/java/org/elasticsearch/cluster/coordination/RemoveCustomsCommandIT.java,,RemoveCustomsCommandIT,264,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,server/src/internalClusterTest/java/org/elasticsearch/cluster/coordination/RemoveIndexSettingsCommandIT.java,,RemoveIndexSettingsCommandIT,272,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,server/src/internalClusterTest/java/org/elasticsearch/cluster/coordination/RemoveSettingsCommandIT.java,,RemoveSettingsCommandIT,256,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,server/src/internalClusterTest/java/org/elasticsearch/index/shard/RemoveCorruptedShardDataCommandIT.java,,RemoveCorruptedShardDataCommandIT,1040,5d72a3f093debd6db1872db97593d0f91fe1f983
Rename Method,test/framework/src/main/java/org/elasticsearch/entitlement/runtime/policy/TestPolicyManager.java,,TestPolicyManager,17,5d72a3f093debd6db1872db97593d0f91fe1f983
Extract Method,test/framework/src/main/java/org/elasticsearch/entitlement/runtime/policy/TestPolicyManager.java,,TestPolicyManager,30,5d72a3f093debd6db1872db97593d0f91fe1f983
Rename Method,test/framework/src/main/java/org/elasticsearch/entitlement/bootstrap/TestEntitlementBootstrap.java,,TestEntitlementBootstrap,12,5d72a3f093debd6db1872db97593d0f91fe1f983
Extract Method,test/framework/src/main/java/org/elasticsearch/entitlement/bootstrap/TestEntitlementBootstrap.java,,TestEntitlementBootstrap,45,5d72a3f093debd6db1872db97593d0f91fe1f983
Extract Method,test/framework/src/main/java/org/elasticsearch/entitlement/bootstrap/TestEntitlementBootstrap.java,,TestEntitlementBootstrap,45,5d72a3f093debd6db1872db97593d0f91fe1f983
Extract Method,test/framework/src/main/java/org/elasticsearch/entitlement/bootstrap/TestEntitlementBootstrap.java,,TestEntitlementBootstrap,45,5d72a3f093debd6db1872db97593d0f91fe1f983
Extract Method,test/framework/src/main/java/org/elasticsearch/entitlement/bootstrap/TestEntitlementBootstrap.java,,TestEntitlementBootstrap,45,5d72a3f093debd6db1872db97593d0f91fe1f983
Extract Variable,test/framework/src/main/java/org/elasticsearch/entitlement/bootstrap/TestEntitlementBootstrap.java,public,TestEntitlementBootstrap,3,5d72a3f093debd6db1872db97593d0f91fe1f983
Extract Variable,test/framework/src/main/java/org/elasticsearch/entitlement/bootstrap/TestEntitlementBootstrap.java,public,TestEntitlementBootstrap,3,5d72a3f093debd6db1872db97593d0f91fe1f983
Merge Conditional,test/framework/src/main/java/org/elasticsearch/entitlement/bootstrap/TestEntitlementBootstrap.java,private,TestEntitlementBootstrap,22,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,x-pack/plugin/inference/src/internalClusterTest/java/org/elasticsearch/xpack/inference/action/filter/ShardBulkInferenceActionFilterBasicLicenseIT.java,,ShardBulkInferenceActionFilterBasicLicenseIT,254,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,x-pack/plugin/inference/src/internalClusterTest/java/org/elasticsearch/xpack/inference/action/filter/ShardBulkInferenceActionFilterIT.java,,ShardBulkInferenceActionFilterIT,480,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,x-pack/plugin/inference/src/internalClusterTest/java/org/elasticsearch/xpack/inference/integration/InferenceRevokeDefaultEndpointsIT.java,,InferenceRevokeDefaultEndpointsIT,618,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,x-pack/plugin/inference/src/internalClusterTest/java/org/elasticsearch/xpack/inference/integration/ModelRegistryIT.java,,ModelRegistryIT,1488,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,x-pack/plugin/inference/src/internalClusterTest/java/org/elasticsearch/xpack/inference/integration/SemanticTextIndexOptionsIT.java,,SemanticTextIndexOptionsIT,480,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,x-pack/plugin/inference/src/internalClusterTest/java/org/elasticsearch/xpack/inference/integration/SemanticTextIndexVersionIT.java,,SemanticTextIndexVersionIT,306,5d72a3f093debd6db1872db97593d0f91fe1f983
Add Class Annotation,x-pack/plugin/inference/src/internalClusterTest/java/org/elasticsearch/xpack/inference/rest/ServerSentEventsRestActionListenerTests.java,,ServerSentEventsRestActionListenerTests,392,5d72a3f093debd6db1872db97593d0f91fe1f983
Rename Attribute,server/src/main/java/org/elasticsearch/rest/action/admin/indices/RestPutComponentTemplateAction.java,,RestPutComponentTemplateAction,6,9543046b7b6aa4179177c145e5a4f41a44063335
Add Parameter,server/src/main/java/org/elasticsearch/cluster/metadata/ComponentTemplate.java,public,ComponentTemplate,27,9543046b7b6aa4179177c145e5a4f41a44063335
Add Parameter,server/src/main/java/org/elasticsearch/cluster/metadata/ComponentTemplate.java,public,ComponentTemplate,27,9543046b7b6aa4179177c145e5a4f41a44063335
Extract Method,server/src/main/java/org/elasticsearch/cluster/metadata/MetadataIndexTemplateService.java,,MetadataIndexTemplateService,96,9543046b7b6aa4179177c145e5a4f41a44063335
Rename Variable,x-pack/plugin/esql/src/internalClusterTest/java/org/elasticsearch/xpack/esql/DenseVectorFieldTypeIT.java,private,DenseVectorFieldTypeIT,18,3987b1056d06cca374b2df4cc992d3cbc474c5d7
Modify Attribute Annotation,benchmarks/src/main/java/org/elasticsearch/benchmark/vector/OSQScorerBenchmark.java,,OSQScorerBenchmark,4,1771d00a0f24a44094db652ab4a74e3361e6a131
Extract Variable,x-pack/plugin/ccr/src/main/java/org/elasticsearch/xpack/ccr/action/TransportPutFollowAction.java,private,TransportPutFollowAction,5,ee671f15ce044050113468eb505c70314551d40c
Rename Attribute,server/src/main/java/org/elasticsearch/cluster/ClusterInfoSimulator.java,,ClusterInfoSimulator,2,ab2e65456b3d4740479e01d88926fd193481cb07
Change Attribute Type,server/src/main/java/org/elasticsearch/cluster/ClusterInfoSimulator.java,,ClusterInfoSimulator,2,ab2e65456b3d4740479e01d88926fd193481cb07
Extract Class,server/src/main/java/org/elasticsearch/cluster/ClusterInfoSimulator.java,,ClusterInfoSimulator,358,ab2e65456b3d4740479e01d88926fd193481cb07
Change Variable Type,server/src/test/java/org/elasticsearch/transport/RemoteClusterServiceTests.java,public,RemoteClusterServiceTests,4,6fe2e86ba20dce5689122c5c63ff867a25b66661
Add Variable Modifier,server/src/test/java/org/elasticsearch/transport/RemoteClusterServiceTests.java,public,RemoteClusterServiceTests,19,6fe2e86ba20dce5689122c5c63ff867a25b66661
Add Parameter,server/src/test/java/org/elasticsearch/transport/RemoteClusterServiceTests.java,public,RemoteClusterServiceTests,18,6fe2e86ba20dce5689122c5c63ff867a25b66661
Add Variable Modifier,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/ValuesBytesRefAggregator.java,package,ValuesBytesRefAggregator,88,b720dede70071fe93d31cafb108fc385c38b02cf
Add Variable Modifier,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/ValuesBytesRefAggregator.java,package,ValuesBytesRefAggregator,88,b720dede70071fe93d31cafb108fc385c38b02cf
Extract Variable,x-pack/plugin/esql/compute/src/test/java/org/elasticsearch/compute/aggregation/ValuesBytesRefGroupingAggregatorFunctionTests.java,protected,ValuesBytesRefGroupingAggregatorFunctionTests,3,b720dede70071fe93d31cafb108fc385c38b02cf
Extract Variable,server/src/main/java/org/elasticsearch/index/mapper/IgnoredSourceFieldMapper.java,package,IgnoredSourceFieldMapper,3,178c0c9ae47d28388687bcdcb035c792dd22a0e1
Extract Variable,server/src/main/java/org/elasticsearch/index/mapper/IgnoredSourceFieldMapper.java,package,IgnoredSourceFieldMapper,3,178c0c9ae47d28388687bcdcb035c792dd22a0e1
Add Parameter Annotation,server/src/main/java/org/elasticsearch/inference/InferenceService.java,public,InferenceService,57,e28de98e7ff613dce50eb52d7dfc697de7d66127
Add Parameter Annotation,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/services/SenderService.java,public,SenderService,40,e28de98e7ff613dce50eb52d7dfc697de7d66127
Encapsulate Attribute,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/services/elasticsearch/BaseElasticsearchInternalService.java,,BaseElasticsearchInternalService,5,e28de98e7ff613dce50eb52d7dfc697de7d66127
Add Parameter Annotation,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/services/elasticsearch/ElasticsearchInternalService.java,public,ElasticsearchInternalService,60,e28de98e7ff613dce50eb52d7dfc697de7d66127
Remove Class Modifier,x-pack/plugin/inference/src/test/java/org/elasticsearch/xpack/inference/services/SenderServiceTests.java,,SenderServiceTests,176,e28de98e7ff613dce50eb52d7dfc697de7d66127
Extract Method,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/InferencePlugin.java,,InferencePlugin,57,e28de98e7ff613dce50eb52d7dfc697de7d66127
Change Variable Type,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/InferencePlugin.java,public,InferencePlugin,22,e28de98e7ff613dce50eb52d7dfc697de7d66127
Rename Method,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/PruneColumns.java,,PruneColumns,40,d3a07f73602a1ed769c40252bc23b28ca740ab81
Extract Method,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/PruneColumns.java,,PruneColumns,525,d3a07f73602a1ed769c40252bc23b28ca740ab81
Parameterize Variable,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/PruneColumns.java,private,PruneColumns,2,d3a07f73602a1ed769c40252bc23b28ca740ab81
Change Variable Type,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/PruneColumns.java,private,PruneColumns,2,d3a07f73602a1ed769c40252bc23b28ca740ab81
Remove Parameter,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/PruneColumns.java,private,PruneColumns,41,d3a07f73602a1ed769c40252bc23b28ca740ab81
Extract Method,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/LogicalPlanOptimizerTests.java,,LogicalPlanOptimizerTests,94,d3a07f73602a1ed769c40252bc23b28ca740ab81
Remove Method Annotation,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/LogicalPlanOptimizerTests.java,public,LogicalPlanOptimizerTests,58,d3a07f73602a1ed769c40252bc23b28ca740ab81
Rename Attribute,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/action/EsqlCapabilities.java,,EsqlCapabilities,10,d3a07f73602a1ed769c40252bc23b28ca740ab81
Add Parameter,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/plugin/EsqlMediaTypeParserTests.java,protected,EsqlMediaTypeParserTests,12,1f174d11220c54fe4d3ec42a68e105425bb35fd3
Extract Method,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plugin/EsqlMediaTypeParser.java,,EsqlMediaTypeParser,38,1f174d11220c54fe4d3ec42a68e105425bb35fd3
Extract Method,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plugin/EsqlMediaTypeParser.java,,EsqlMediaTypeParser,38,1f174d11220c54fe4d3ec42a68e105425bb35fd3
Change Variable Type,x-pack/plugin/monitoring/src/main/java/org/elasticsearch/xpack/monitoring/collector/indices/IndexStatsCollector.java,protected,IndexStatsCollector,62,057d78c0a5afde9029de5c929431fd8fa276348f
Add Variable Annotation,x-pack/plugin/monitoring/src/main/java/org/elasticsearch/xpack/monitoring/collector/shards/ShardsCollector.java,protected,ShardsCollector,112,057d78c0a5afde9029de5c929431fd8fa276348f
Add Variable Annotation,x-pack/plugin/monitoring/src/main/java/org/elasticsearch/xpack/monitoring/exporter/local/LocalExporter.java,private,LocalExporter,80,057d78c0a5afde9029de5c929431fd8fa276348f
Add Variable Annotation,x-pack/plugin/monitoring/src/main/java/org/elasticsearch/xpack/monitoring/exporter/local/LocalExporter.java,private,LocalExporter,56,057d78c0a5afde9029de5c929431fd8fa276348f
Extract Variable,modules/data-streams/src/main/java/org/elasticsearch/datastreams/action/TransportPromoteDataStreamAction.java,public,TransportPromoteDataStreamAction,3,3cd2ecbdaa842eac45d915ba18d6a61962fb2d9f
Add Parameter,modules/data-streams/src/main/java/org/elasticsearch/datastreams/action/TransportPromoteDataStreamAction.java,public,TransportPromoteDataStreamAction,41,3cd2ecbdaa842eac45d915ba18d6a61962fb2d9f
Change Parameter Type,modules/data-streams/src/main/java/org/elasticsearch/datastreams/action/TransportPromoteDataStreamAction.java,package,TransportPromoteDataStreamAction,8,3cd2ecbdaa842eac45d915ba18d6a61962fb2d9f
Rename Parameter,modules/data-streams/src/main/java/org/elasticsearch/datastreams/action/TransportPromoteDataStreamAction.java,package,TransportPromoteDataStreamAction,8,3cd2ecbdaa842eac45d915ba18d6a61962fb2d9f
Change Return Type,modules/data-streams/src/main/java/org/elasticsearch/datastreams/action/TransportPromoteDataStreamAction.java,package,TransportPromoteDataStreamAction,28,3cd2ecbdaa842eac45d915ba18d6a61962fb2d9f
Rename Parameter,modules/data-streams/src/main/java/org/elasticsearch/datastreams/action/TransportPromoteDataStreamAction.java,private,TransportPromoteDataStreamAction,16,3cd2ecbdaa842eac45d915ba18d6a61962fb2d9f
Change Parameter Type,modules/data-streams/src/main/java/org/elasticsearch/datastreams/action/TransportPromoteDataStreamAction.java,private,TransportPromoteDataStreamAction,16,3cd2ecbdaa842eac45d915ba18d6a61962fb2d9f
Modify Parameter Annotation,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/Count.java,public,Count,189,8ab67515b13fe591ec03937e0867e42d069becab
Modify Parameter Annotation,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/Sample.java,public,Sample,172,8ab67515b13fe591ec03937e0867e42d069becab
Modify Method Annotation,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/Sample.java,public,Sample,137,8ab67515b13fe591ec03937e0867e42d069becab
Modify Parameter Annotation,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/Values.java,public,Values,194,8ab67515b13fe591ec03937e0867e42d069becab
Modify Method Annotation,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/Values.java,public,Values,193,8ab67515b13fe591ec03937e0867e42d069becab
